[,latitude,longitude,]
[,36.16962,-115.20621,]
[,45.04967,-83.45215,]
[,42.87439,-77.25088,]
[,39.82724,-105.02938,]
[,38.6516045,-121.38924,]
[,43.02405,-85.68914,]
[,38.59581,-121.38687,]
[,34.03566,-84.68329,]
[,39.98143,-75.93507,]
[,41.10184,-73.43768,]
[,35.11983,-106.7018,]
[,35.10043,-77.09421,]
[,42.09907,-79.3028,]
[,36.74314,-119.76904,]
[,37.30545,-79.98033,]
[,36.57639,-119.63155,]
[,35.24568,-80.89349,]
[,41.61248,-83.62231,]
[,32.80588,-117.11426,]
[,37.37074,-121.84389,]
[,45.58583,-122.37065,]
[,40.69889,-111.85411,]
[,41.46334,-81.6895,]
[,29.71095218,-95.31493611,]
[,41.68417,-87.70399,]
[,43.08663,-77.63714,]
[,41.55127,-87.42948,]
[,40.54417,-89.59975,]
[,32.51735,-92.15958,]
[,29.19535,-82.0896,]
[,42.2132,-71.79591,]
[,29.59101,-95.60242,]
[,33.75258,-84.27136,]
[,41.7808,-72.5396,]
[,40.7447,-82.52382,]
[,29.39537,-94.94779,]
[,40.48271,-78.40142,]
[,34.23524,-77.87353,]
[,35.17756,-101.86618,]
[,37.10173,-113.5556,]
[,39.42521,-87.41589,]
[,27.16348,-80.22572,]
[,38.12165,-122.25533,]
[,42.77125,-73.89376,]
[,33.67496,-96.61083,]
[,41.93912,-88.1089,]
[,33.61077,-112.13131,]
[,33.93895,-83.45657,]
[,37.97098303,-122.0124013,]
[,41.02879,-81.51441,]
[,41.16545,-81.47681,]
[,39.13009,-76.55607,]
[,43.01498,-82.44938,]
[,39.95571,-83.0958,]
[,42.55927,-71.99056,]
[,40.24074,-74.27677,]
[,41.55344,-87.35668,]
[,32.83581,-96.99606,]
[,42.25532,-83.68826,]
[,39.99436,-75.09533,]
[,30.26907,-81.73671,]
[,42.14206,-80.01147,]
[,36.95806,-81.09965,]
[,41.68098,-87.53561,]
[,39.95622,-82.90103,]
[,38.69041,-121.38024,]
[,45.40237,-122.28369,]
[,36.59851,-79.42648,]
[,39.76789,-75.53458,]
[,36.73465,-78.91386,]
[,39.71269,-86.14903,]
[,38.59388,-90.27168,]
[,28.76206,-81.28448,]
[,27.30044,-82.51422,]
[,39.80917,-75.54816,]
[,40.42402,-74.19691,]
[,38.19654,-84.82971,]
[,44.04797,-123.14616,]
[,33.53855,-112.13782,]
[,42.33832,-83.40106,]
[,27.80603,-82.69994,]
[,39.93521,-91.35586,]
[,43.31851,-73.57077,]
[,37.36092,-79.17165,]
[,43.61942,-116.34875,]
[,38.02107,-121.26819,]
[,41.14022,-104.76441,]
[,42.57074,-82.91119,]
[,40.7257,-73.49664,]
[,41.81985,-71.4688,]
[,42.0965,-80.08467,]
[,42.78407,-78.81113,]
[,43.05243,-76.26382,]
[,36.78558,-119.79041,]
[,26.27774,-80.09697,]
[,42.977,-87.9482,]
[,40.27744,-74.53412,]
[,32.33743,-111.04469,]
[,41.13577,-81.63421,]
[,41.25902,-75.90036,]
[,36.03819,-115.19582,]
[,43.08935,-87.906,]
[,36.11533,-115.09053,]
[,41.27112,-80.78027,]
[,39.9936,-82.03522,]
[,36.81612,-76.10902,]
[,38.40659,-90.37894,]
[,43.01015,-83.63599,]
[,44.78637,-69.73244,]
[,36.12224,-94.14986,]
[,47.15589,-122.29298,]
[,47.22229,-122.46857,]
[,42.91964,-78.75408,]
[,40.73034,-111.90358,]
[,26.12115,-80.2001,]
[,39.10003,-75.54495,]
[,41.46894,-90.48145,]
[,32.25067,-110.90839,]
[,33.48039,-111.99747,]
[,33.87198,-98.53466,]
[,37.43771,-77.4673,]
[,41.65167,-74.67751,]
[,39.93958,-75.27242,]
[,41.52285,-74.02875,]
[,34.43723,-103.19637,]
[,35.23725,-114.03751,]
[,39.71477,-86.35238,]
[,27.90634,-82.50602,]
[,40.16702,-122.22814,]
[,27.80837,-82.7526,]
[,30.02261,-90.26667,]
[,33.57355,-117.20247,]
[,33.9733,-117.34857,]
[,36.79423,-119.75805,]
[,30.39436,-89.04315,]
[,34.00533,-85.99561,]
[,34.13586,-117.19953,]
[,33.9665,-84.25529,]
[,40.60952,-122.37805,]
[,45.02921,-93.33433,]
[,33.94541,-117.41273,]
[,27.49564,-82.60118,]
[,39.40782,-77.42896,]
[,39.41919,-79.39874,]
[,38.21961,-85.62245,]
[,36.81031,-76.35831,]
[,36.86872,-76.29011,]
[,26.31767,-80.15945,]
[,47.70721,-116.79367,]
[,39.94641,-74.96334,]
[,40.62225,-79.94411,]
[,42.58846,-87.85905,]
[,30.674,-88.118,]
[,32.20691,-110.90454,]
[,36.18871,-80.27045,]
[,41.4896,-82.11269,]
[,41.54575,-72.63882,]
[,27.43959,-80.32608,]
[,34.08850178,-117.9076646,]
[,40.29922,-76.92815,]
[,46.99572,-120.54598,]
[,33.20672,-117.28654,]
[,28.0942,-81.97362,]
[,41.0806,-111.97549,]
[,26.18686,-80.20589,]
[,43.00545,-78.20485,]
[,43.00224,-76.15392,]
[,35.26332,-77.64178,]
[,28.25189,-81.31454,]
[,42.9125,-85.5633,]
[,34.45242,-93.07083,]
[,42.99989,-78.8751,]
[,32.74099,-97.26109,]
[,39.82492,-76.98236,]
[,41.67653,-86.894,]
[,40.36949,-80.67351,]
[,38.03108,-78.45783,]
[,42.69057,-84.54805,]
[,40.27895,-76.81485,]
[,40.88676,-74.5358,]
[,40.81206,-74.12447,]
[,42.18004,-71.22069,]
[,33.74166,-116.30399,]
[,45.04729,-93.24754,]
[,32.59164,-96.93655,]
[,34.16768,-84.78688,]
[,39.3976,-76.47645,]
[,31.30634,-96.8917,]
[,43.04267,-85.60738,]
[,35.78239,-80.25639,]
[,36.82246,-76.41862,]
[,37.52981,-77.35918,]
[,39.68955,-105.04407,]
[,43.06063,-83.76661,]
[,46.86193,-96.86055,]
[,32.76584,-96.89794,]
[,35.32622,-106.57507,]
[,39.72729,-75.65172,]
[,38.50065,-90.3333,]
[,42.69613,-71.43813,]
[,35.33971,-119.05164,]
[,25.97034,-97.51471,]
[,36.24143,-115.23406,]
[,44.63609,-124.05318,]
[,45.49057,-122.57878,]
[,36.80838,-119.87319,]
[,38.31268,-88.95712,]
[,43.08603,-75.31578,]
[,39.10312,-84.2733,]
[,38.06911,-122.54134,]
[,43.23166,-70.88215,]
[,30.3043,-89.38384,]
[,40.06099,-82.96439,]
[,33.44879,-104.52316,]
[,30.39438,-87.27795,]
[,37.9875,-121.32128,]
[,43.78925,-88.48633,]
[,37.13138,-76.53522,]
[,39.08283,-76.55083,]
[,41.72031,-86.17322,]
[,40.85641,-81.43497,]
[,42.88081,-85.77242,]
[,36.76492,-108.15202,]
[,30.43663,-87.27845,]
[,43.03279,-76.19262,]
[,38.36763,-122.71424,]
[,40.02845,-75.09953,]
[,40.66838,-111.98666,]
[,32.67179,-97.13474,]
[,29.56519,-97.94141,]
[,32.50882,-86.21413,]
[,41.85123,-87.74004,]
[,36.07044,-79.86483,]
[,43.64781,-116.24642,]
[,33.88924,-84.74841,]
[,33.56953,-84.5423,]
[,38.30665,-85.83846,]
[,41.80659,-87.70399,]
[,40.7947,-81.4359,]
[,41.50622,-87.73293,]
[,33.62596,-111.9769,]
[,42.98079,-83.69286,]
[,37.97791,-87.63478,]
[,36.73578,-119.72822,]
[,26.18015,-81.70702,]
[,30.60353,-87.11916,]
[,42.29409,-71.77621,]
[,35.38554,-96.92012,]
[,39.16944,-84.4973,]
[,41.74134,-72.7098,]
[,34.66535,-79.00135,]
[,38.52499,-121.44534,]
[,34.73656,-76.80024,]
[,38.25638,-77.49757,]
[,40.84056,-73.31279,]
[,40.30634,-111.6991,]
[,41.92932,-83.41168,]
[,40.44416,-75.35872,]
[,40.87825,-74.15662,]
[,42.95379,-88.00654,]
[,42.36903,-122.91376,]
[,39.83951,-75.01215,]
[,30.12662,-95.44958,]
[,42.98455,-78.69691,]
[,40.90399,-124.08298,]
[,36.80837,-119.71028,]
[,34.69072,-86.56828,]
[,32.89014,-105.95631,]
[,39.78991,-105.02515,]
[,38.76298,-121.31145,]
[,29.78072,-94.97823,]
[,42.67765,-82.83093,]
[,33.51037,-112.26394,]
[,36.69553,-77.53802,]
[,40.75288,-73.91013,]
[,35.93692,-75.61479,]
[,41.60373,-72.67608,]
[,37.94674,-121.69705,]
[,45.12913,-93.25654,]
[,34.20542,-82.19261,]
[,33.41865,-86.68205,]
[,36.81331,-119.79057,]
[,41.97716,-87.65984,]
[,31.56006,-110.25721,]
[,39.16841,-84.42411,]
[,44.55124,-123.31061,]
[,43.21052,-77.60233,]
[,43.47792545,-110.7709134,]
[,33.49493,-112.17188,]
[,42.29623,-85.65371,]
[,42.7186,-87.84182,]
[,41.53892,-81.49142,]
[,34.14129,-77.89471,]
[,41.12747,-85.1358,]
[,39.69464,-86.07587,]
[,39.84935,-86.12217,]
[,26.68193,-81.89888,]
[,29.5596,-95.30306,]
[,35.14069,-85.24845,]
[,30.31372,-97.70782,]
[,40.29902,-75.84739,]
[,27.54979,-99.50435,]
[,36.25906,-115.18002,]
[,35.16267,-80.87606,]
[,35.35435,-119.0617,]
[,35.82059,-78.32529,]
[,33.81759,-84.57558,]
[,33.71731,-85.8187,]
[,33.23621,-87.61044,]
[,44.30707,-71.80222,]
[,29.85022,-95.71872,]
[,48.3026,-122.64333,]
[,34.24487,-84.48563,]
[,27.68644,-97.38596,]
[,38.85256,-76.91303,]
[,37.25326,-121.83073,]
[,26.274,-80.19907,]
[,35.07288,-106.58325,]
[,35.20392,-80.75302,]
[,36.73587,-119.6972,]
[,40.46608,-74.4511,]
[,39.81922,-84.19824,]
[,42.94238,-88.04823,]
[,39.9214,-75.14686,]
[,40.95668,-75.98457,]
[,42.26101,-85.18655,]
[,39.92453,-82.83692,]
[,43.14902,-76.12266,]
[,39.17138,-84.63901,]
[,33.83301,-78.67403,]
[,30.17552,-92.07735,]
[,37.52754844,-122.005775,]
[,40.37839,-111.81764,]
[,38.1666,-85.70419,]
[,43.14424,-78.69693,]
[,41.0864,-81.44147,]
[,27.63916,-80.45112,]
[,45.84757,-122.83265,]
[,37.36242,-122.026,]
[,31.30679,-89.31866,]
[,41.74232,-111.83475,]
[,42.3244,-83.47816,]
[,36.06072,-115.04606,]
[,39.76218,-75.04805,]
[,34.01799,-84.1898,]
[,41.75092,-71.21411,]
[,35.06569,-80.63963,]
[,34.34604,-119.08257,]
[,33.61067435,-112.1837029,]
[,39.20275,-84.58094,]
[,36.85556,-76.20343,]
[,45.06321,-93.3065,]
[,26.59037,-80.14735,]
[,42.17387,-72.5764,]
[,41.76093,-88.20574,]
[,42.51276,-92.42891,]
[,38.99937,-80.23243,]
[,39.52742,-76.3585,]
[,38.49778,-94.95064,]
[,40.58611,-79.71249,]
[,32.25042,-110.9618,]
[,35.58389,-77.37211,]
[,42.64642,-73.69778,]
[,37.02211,-76.44144,]
[,29.47342,-98.6125,]
[,38.77993051,-121.2446407,]
[,40.09154,-83.09163,]
[,41.53032,-93.59674,]
[,47.04315,-122.83365,]
[,36.99061,-86.42822,]
[,35.55859,-77.05303,]
[,39.77657,-105.06362,]
[,33.30523,-111.94675,]
[,47.2555,-122.51884,]
[,27.78085,-82.71932,]
[,26.92938,-82.04762,]
[,38.81791,-77.14178,]
[,30.76743,-86.5677,]
[,35.37593,-118.93559,]
[,44.03215,-121.30899,]
[,42.0187,-88.33727,]
[,29.68875,-98.12726,]
[,32.53584,-97.33501,]
[,27.53174,-82.50158,]
[,33.00079,-80.18415,]
[,35.77595345,-119.2503621,]
[,28.55744,-80.80765,]
[,45.9021,-122.74567,]
[,32.66127,-97.40256,]
[,33.12628,-117.0881,]
[,42.93127,-87.94958,]
[,42.25888,-88.15703,]
[,32.72562,-97.42255,]
[,42.26751,-88.99206,]
[,32.81013,-97.42319,]
[,35.17381,-78.96961,]
[,40.57875,-74.43833,]
[,35.3437,-80.17506,]
[,32.39609,-90.14002,]
[,38.73961,-104.73359,]
[,35.1482,-106.58627,]
[,43.44723,-71.6195,]
[,32.13384,-110.97849,]
[,35.46952,-81.24112,]
[,37.37369,-77.49866,]
[,41.46196,-75.64781,]
[,32.83665,-96.75084,]
[,30.15921,-94.18227,]
[,47.71613,-117.41104,]
[,34.18838,-118.64265,]
[,40.02900738,-75.05817474,]
[,40.73179,-73.60899,]
[,44.88356,-93.27933,]
[,38.94025,-76.90512,]
[,32.38253,-86.18286,]
[,39.28539,-76.76184,]
[,42.47855,-71.02251,]
[,33.65226,-86.82251,]
[,37.39205,-76.5267,]
[,32.75515,-117.0565,]
[,41.92369,-87.78883,]
[,29.49772,-98.70363,]
[,41.55993,-73.01194,]
[,33.47086,-86.92091,]
[,32.65995,-97.26985,]
[,38.7882,-90.61494,]
[,26.01554,-80.24852,]
[,38.47247,-121.42707,]
[,39.74044,-105.06984,]
[,33.61033,-114.604,]
[,36.0069,-84.02465,]
[,39.9625,-75.25414,]
[,36.83619,-119.7538,]
[,37.96259,-121.27332,]
[,32.44728,-93.86427,]
[,32.27585,-95.30684,]
[,34.19253,-118.4487842,]
[,39.85666,-105.07378,]
[,43.01678,-87.99796,]
[,33.58173,-112.20641,]
[,33.75914,-118.00996,]
[,42.88733,-112.45152,]
[,33.41551,-111.68304,]
[,30.49438,-87.19043,]
[,41.37907,-81.78806,]
[,39.35993,-76.70735,]
[,41.37947,-81.73463,]
[,43.05059,-89.47369,]
[,45.48824,-122.59348,]
[,29.66344,-95.13463,]
[,34.82016,-82.59384,]
[,32.20638,-110.84326,]
[,36.1608,-95.89986,]
[,40.5518,-75.59372,]
[,30.38634,-91.06363,]
[,43.77098,-71.74551,]
[,32.68988,-117.0852,]
[,44.96312,-92.96255,]
[,35.9241,-81.52595,]
[,41.85041,-87.79967,]
[,39.87712,-75.11614,]
[,33.53054,-86.72982,]
[,40.01562,-75.08411,]
[,34.80545,-106.72713,]
[,29.99829,-95.17087,]
[,36.28923,-115.28772,]
[,38.79821,-90.33736,]
[,40.13217,-75.53503,]
[,32.7454,-97.43738,]
[,39.60632,-86.10712,]
[,38.49976,-121.4309,]
[,38.6935,-121.27152,]
[,46.58531,-120.51606,]
[,28.02595,-82.55884,]
[,33.35971,-86.998,]
[,41.40242,-82.66472,]
[,29.5129,-98.49923,]
[,34.9156,-79.73526,]
[,39.39469,-77.41621,]
[,28.21726,-82.69498,]
[,44.72712,-93.21348,]
[,35.41358,-119.03915,]
[,37.60781,-77.35507,]
[,44.12788,-70.22498,]
[,42.42296,-122.85178,]
[,38.67841,-121.29412,]
[,39.82288,-75.16114,]
[,37.50057,-77.53092,]
[,41.75421,-88.01262,]
[,25.6988,-80.38225,]
[,41.41869,-81.73577,]
[,39.33716,-82.0724,]
[,47.71482,-116.9049,]
[,47.72526,-117.41114,]
[,39.16453551,-76.62233488,]
[,32.93676,-80.03916,]
[,46.22643,-119.22189,]
[,40.86288,-82.27637,]
[,33.96185,-80.94085,]
[,36.91415562,-76.27278919,]
[,42.44944,-70.96365,]
[,28.36989,-80.70045,]
[,42.01846,-87.69025,]
[,38.0168,-121.32269,]
[,43.32893,-73.67046,]
[,27.84096,-82.72873,]
[,39.37202263,-76.54425926,]
[,41.01187,-76.48727,]
[,39.00077,-84.65334,]
[,26.27164,-98.21838,]
[,35.35216,-94.3494,]
[,28.66924,-81.49113,]
[,41.68225,-71.56204,]
[,43.09003,-88.00851,]
[,37.70661,-121.9343,]
[,33.46593,-111.91366,]
[,39.29239,-76.51144,]
[,28.27034,-82.18834,]
[,29.51912,-98.64121,]
[,33.97841,-117.45268,]
[,35.91076,-81.17785,]
[,40.58778,-74.2261,]
[,35.02799,-79.05355,]
[,38.42989,-122.72868,]
[,40.96929983,-73.95644307,]
[,40.68495154,-73.34948574,]
[,32.0061,-81.11651,]
[,35.34074,-89.89729,]
[,32.23542,-110.82576,]
[,38.67183,-121.27316,]
[,41.66135,-81.36002,]
[,30.76398,-88.22747,]
[,43.22776,-123.36414,]
[,46.14636,-122.92473,]
[,26.64878,-80.05629,]
[,32.80784,-116.97195,]
[,42.33835,-89.02866,]
[,32.41085,-96.84204,]
[,30.67306,-88.22553,]
[,39.67802,-75.59072,]
[,35.53282,-82.6045,]
[,42.61448,-83.44418,]
[,40.06503,-75.23708,]
[,32.27055,-107.75297,]
[,44.85812,-93.42753,]
[,31.85813,-102.3581,]
[,40.80082,-72.87002,]
[,29.95358,-90.18029,]
[,37.96604,-87.4926,]
[,40.13813,-79.8391,]
[,33.6549,-112.06284,]
[,38.9792,-76.5405,]
[,33.69351,-84.09374,]
[,41.74471,-87.74127,]
[,36.11195,-80.08672,]
[,44.52244,-88.06472,]
[,38.43796,-121.40776,]
[,39.76653,-76.66957,]
[,47.18001,-122.54473,]
[,39.38626,-76.57881,]
[,35.29337,-80.74902,]
[,39.08635,-84.47817,]
[,29.4178,-98.65212,]
[,39.46007,-75.72009,]
[,38.06022,-84.48363,]
[,30.16251,-85.59125,]
[,39.62975,-84.22599,]
[,42.15442,-76.87878,]
[,29.49626,-98.32467,]
[,33.84685,-117.9888,]
[,35.08762,-80.85986,]
[,37.24975,-77.39078,]
[,38.77578,-77.50349,]
[,35.66259,-78.49482,]
[,41.64017,-72.87386,]
[,35.12271,-118.46777,]
[,34.22302,-118.4487,]
[,30.18976,-85.67339,]
[,39.64023,-86.33426,]
[,44.96661,-93.06594,]
[,29.54506,-98.50798,]
[,41.37852,-82.07341,]
[,39.63372,-77.69877,]
[,38.90053,-76.8372,]
[,38.84552,-104.75732,]
[,33.36658,-111.75608,]
[,33.96114,-118.03477,]
[,40.94524,-72.95879,]
[,33.81,-118.28962,]
[,30.22071,-81.57887,]
[,38.40894,-121.38115,]
[,39.36251,-76.7817,]
[,39.84166,-86.01601,]
[,39.3385,-76.48807,]
[,36.02514,-114.96548,]
[,39.6145,-105.09301,]
[,41.27605,-72.83599,]
[,46.26375,-119.26405,]
[,41.73352,-87.78006,]
[,43.03926,-83.32146,]
[,41.73605,-87.58511,]
[,38.77047,-76.88765,]
[,45.83421,-119.28651,]
[,41.52697,-71.29681,]
[,41.5676,-75.51143,]
[,37.59521,-77.57451,]
[,30.52736,-87.27486,]
[,40.72964,-73.27638,]
[,42.44607,-83.15923,]
[,41.91128,-71.40305,]
[,38.1228,-85.85441,]
[,31.33728,-109.55977,]
[,30.64944,-97.67674,]
[,35.99101,-78.86766,]
[,38.68602,-90.35924,]
[,33.1682,-87.52381,]
[,33.01917,-96.71536,]
[,39.28785,-84.47038,]
[,39.7232,-90.24252,]
[,41.94265,-70.71068,]
[,36.06101,-95.87391,]
[,36.75771,-119.79975,]
[,32.40367,-93.80297,]
[,40.75225,-84.14714,]
[,35.38465,-77.94813,]
[,47.4355,-120.32023,]
[,33.58553,-86.70287,]
[,40.07585,-75.03306,]
[,37.33052,-121.85674,]
[,39.86221,-104.97794,]
[,32.90213,-96.4558,]
[,47.67875,-117.28143,]
[,32.79656,-96.68696,]
[,33.97137,-84.01803,]
[,28.0167,-82.77569,]
[,38.28452,-85.58143,]
[,35.06119,-85.07077,]
[,35.18311,-106.66605,]
[,34.67643,-79.18884,]
[,40.78801,-76.51153,]
[,32.36898,-86.27092,]
[,38.96477,-76.84222,]
[,30.31945,-81.5537,]
[,26.18902,-80.13454,]
[,39.77441,-85.99902,]
[,38.92977,-75.43172,]
[,40.57914,-111.87213,]
[,42.82657,-78.75338,]
[,25.76917,-80.35133,]
[,39.50584,-119.80479,]
[,39.5245,-76.18367,]
[,41.2768,-72.98923,]
[,33.78868,-117.96423,]
[,39.09536,-76.8411,]
[,39.9794,-76.75517,]
[,36.60408,-119.45915,]
[,34.12151,-117.59247,]
[,30.00504,-95.27676,]
[,39.44116,-119.77097,]
[,32.74794,-116.98517,]
[,33.03416,-80.06652,]
[,44.80154,-122.79436,]
[,47.16807,-122.43418,]
[,40.31483,-74.06847,]
[,37.64305,-77.56609,]
[,33.42127,-112.26906,]
[,38.34322,-121.99522,]
[,40.40059,-82.45402,]
[,29.62316,-95.22961,]
[,33.57536,-112.2551,]
[,27.89451,-82.78581,]
[,30.28673,-81.53266,]
[,40.12290349,-111.6528397,]
[,40.24171,-76.90817,]
[,39.84351,-77.20208,]
[,37.68106281,-121.7775582,]
[,30.46604383,-90.95656489,]
[,42.04936,-124.25851,]
[,40.17966,-75.1195,]
[,39.54548,-119.77446,]
[,30.47227,-84.29156,]
[,38.79699,-97.61298,]
[,39.17048,-75.51824,]
[,37.67819,-120.95782,]
[,29.88338,-90.02388,]
[,38.72927,-90.12376,]
[,39.64235654,-104.8287053,]
[,33.98274,-117.71253,]
[,40.51696,-75.77412,]
[,41.59281,-71.96953,]
[,30.19648,-97.78621,]
[,31.90305,-106.42406,]
[,30.59211,-88.16795,]
[,32.77996,-117.00976,]
[,35.08746,-106.57876,]
[,42.98579,-70.93669,]
[,39.76075,-121.84678,]
[,40.04207,-75.02626,]
[,40.7806,-124.17898,]
[,45.78077,-122.54581,]
[,45.75313098,-108.5866331,]
[,47.24733,-122.29393,]
[,37.01348,-121.59481,]
[,30.32116,-81.49674,]
[,30.3246,-81.41133,]
[,33.81037,-118.10728,]
[,42.95419,-78.87824,]
[,36.07979,-83.92705,]
[,35.73585,-81.71266,]
[,36.37961,-86.4657,]
[,33.58994,-84.46883,]
[,34.43563,-79.36953,]
[,45.8384,-88.07665,]
[,34.07238,-117.43574,]
[,32.89906,-83.68874,]
[,34.93412,-82.28167,]
[,40.50045,-79.84326,]
[,42.22334,-83.48513,]
[,38.40252,-82.71055,]
[,37.11396,-84.09332,]
[,35.74141,-86.93969,]
[,40.03533,-75.12139,]
[,40.08289,-75.17072,]
[,32.25964,-80.85193,]
[,26.48702,-81.79114,]
[,30.43077,-81.65821,]
[,44.87628399,-94.37566925,]
[,32.32713,-90.30123,]
[,39.58187,-79.95847,]
[,36.3469,-82.24391,]
[,42.2659,-84.42819,]
[,34.30762,-89.9142,]
[,41.17471,-85.16609,]
[,34.66897,-92.37991,]
[,32.92078,-85.95998,]
[,39.88889,-104.99333,]
[,40.3461,-79.94658,]
[,35.58157,-97.56718,]
[,31.99874,-102.11812,]
[,29.66143,-82.42403,]
[,39.95457,-75.32417,]
[,42.01138,-88.14472,]
[,32.95034,-96.76876,]
[,36.91728,-121.78445,]
[,33.37252,-117.25148,]
[,27.66979,-97.28645,]
[,41.93371,-87.93956,]
[,37.46447,-121.14236,]
[,38.78709,-77.51604,]
[,43.93447,-69.98348,]
[,39.88744,-105.07558,]
[,40.86289,-74.38628,]
[,28.82276,-81.78497,]
[,43.59024,-116.31335,]
[,36.80794,-114.10342,]
[,35.83424,-77.06641,]
[,39.04988,-94.59882,]
[,41.30102,-75.85351,]
[,38.29101,-85.72887,]
[,39.08099,-76.68865,]
[,41.34216,-72.12448,]
[,34.98475,-85.28695,]
[,37.29829,-83.21429,]
[,34.82272565,-114.5975965,]
[,34.7235,-92.26003,]
[,33.85722,-84.58748,]
[,45.09187,-93.42661,]
[,33.5927,-83.799,]
[,32.17888,-83.18009,]
[,33.1533,-85.37657,]
[,39.90815,-79.75585,]
[,39.81517,-89.64914,]
[,40.98893,-75.21925,]
[,33.43564,-111.71906,]
[,35.97965,-83.16713,]
[,36.76198,-76.00811,]
[,35.90161,-84.15408,]
[,40.36519,-75.91463,]
[,40.10525,-75.00143,]
[,32.70633265,-114.6074533,]
[,37.77173,-120.8306,]
[,34.9809,-92.03783,]
[,30.17386,-81.62817,]
[,43.07357,-76.12037,]
[,35.20023,-84.84465,]
[,42.53307,-83.16199,]
[,37.64852,-77.59589,]
[,40.94004,-74.16062,]
[,39.80593,-74.93806,]
[,31.24416,-89.81136,]
[,41.33812,-72.97997,]
[,28.06008,-82.54253,]
[,41.48984,-90.45964,]
[,41.31864,-81.34756,]
[,33.85431,-118.38139,]
[,34.65683,-88.56154,]
[,35.98718,-78.53407,]
[,37.87145945,-122.5102698,]
[,42.03933,-88.0485,]
[,41.79585,-88.12318,]
[,32.29789,-106.7719,]
[,41.79184,-71.32413,]
[,33.93642,-117.26157,]
[,39.05193,-77.05119,]
[,32.46812,-90.1319,]
[,42.76517,-78.63302,]
[,33.97479,-88.46835,]
[,34.13972,-117.9779,]
[,40.5528,-84.40754,]
[,38.82075,-81.72195,]
[,33.88337,-117.5154,]
[,28.1258,-80.67163,]
[,34.63097,-89.96879,]
[,35.86112,-86.40712,]
[,42.40347,-86.25646,]
[,38.90617,-94.52453,]
[,34.20121,-118.41172,]
[,36.95633,-76.60359,]
[,28.33988,-82.18736,]
[,43.83339,-111.77998,]
[,44.73355,-92.85268,]
[,37.3191,-120.49079,]
[,37.79745,-121.23622,]
[,33.43318,-84.18105,]
[,40.98954,-76.87997,]
[,41.81526,-71.49606,]
[,47.72493,-122.34512,]
[,42.89565,-78.82446,]
[,33.04941,-85.02637,]
[,28.53352,-82.50623,]
[,40.45854,-90.65381,]
[,37.48547,-86.2703,]
[,40.69218,-73.47852,]
[,46.70215,-92.45726,]
[,34.2966,-83.84222,]
[,42.13952,-72.58217,]
[,40.16901,-74.89475,]
[,43.41502,-70.74853,]
[,36.0675,-79.26939,]
[,37.70805,-97.30823,]
[,39.16909,-123.21134,]
[,45.52766,-122.81642,]
[,30.26575,-82.12277,]
[,28.08778,-80.62175,]
[,33.65088,-78.985,]
[,37.41658,-121.87514,]
[,40.07078,-88.2516,]
[,26.10052,-80.12924,]
[,33.97678,-78.374,]
[,34.99155,-78.34817,]
[,29.64752,-81.67198,]
[,28.55115,-81.57973,]
[,36.23951,-115.16041,]
[,35.95843,-85.82912,]
[,41.88648,-72.46397,]
[,34.74894,-87.66771,]
[,44.74795,-93.28803,]
[,35.74723,-78.88393,]
[,41.87502,-84.03478,]
[,32.54325,-92.62547,]
[,36.17636,-94.55668,]
[,27.89396,-81.58778,]
[,36.95734,-84.06992,]
[,46.67551,-122.97829,]
[,33.50963,-88.43275,]
[,34.35872,-80.06419,]
[,41.52362,-74.07054,]
[,39.07514,-94.67725,]
[,35.6963,-85.74583,]
[,44.95557,-93.16027,]
[,33.78796,-117.86742,]
[,33.85424,-118.30027,]
[,37.28948,-80.08156,]
[,37.05671,-120.87611,]
[,36.4143,-89.07571,]
[,35.17033,-79.424,]
[,35.45006,-84.62454,]
[,39.65319,-104.80796,]
[,37.99129,-122.30098,]
[,36.33825,-79.69324,]
[,36.02887,-78.83963,]
[,37.70164,-122.12994,]
[,33.50446,-84.23588,]
[,40.57892,-75.48053,]
[,28.08725,-82.50426,]
[,36.31207,-119.20705,]
[,32.81689,-79.84569,]
[,43.50942,-112.01931,]
[,40.66365,-95.85924,]
[,42.80284,-83.73395,]
[,41.61634,-83.69764,]
[,39.36184,-121.68787,]
[,41.83423,-87.6646,]
[,37.554,-77.45591,]
[,32.28389,-90.02361,]
[,40.87603,-74.08588,]
[,43.66689,-92.99729,]
[,43.13383,-115.67886,]
[,44.22295,-72.54731,]
[,28.02409,-81.9252,]
[,39.01699,-76.69615,]
[,26.62187,-81.94072,]
[,30.90387,-84.55024,]
[,35.9696,-86.8094,]
[,39.18777,-78.13103,]
[,44.92027,-74.88045,]
[,31.7089,-89.14867,]
[,39.91494,-75.00935,]
[,30.7545,-85.54983,]
[,34.06196,-83.99452,]
[,41.93083,-70.80987,]
[,39.80644,-85.76965,]
[,41.79863,-88.36068,]
[,39.30015,-77.8307,]
[,43.13443,-77.4948,]
[,35.78428,-81.38062,]
[,34.75286,-79.47893,]
[,28.88295,-82.58263,]
[,34.13953,-117.43456,]
[,28.66082,-81.34174,]
[,27.71416,-82.35487,]
[,45.36758,-122.84254,]
[,40.65583,-80.23649,]
[,45.02817,-93.02803,]
[,41.55051,-73.41795,]
[,42.25793,-83.19099,]
[,40.68864,-73.70638,]
[,34.93451,-82.00976,]
[,40.10764,-74.21943,]
[,42.59342,-71.20992,]
